Word1,Word2,Word1_Freq,Word2_Freq,Bigram_Freq
sonia,position,399,283,1
exceptional,case,20,516,2
unique,infrequent,4,2,1
exceptionalness,tinge,1,11,1
tinge,education,11,80,1
previous,life,81,1043,1
think,kill,2317,432,6
step,revolt,419,34,1
revolt,path,34,63,1
path,hold,63,550,1
drop,depravity,255,11,1
real,depravity,215,11,1
real,penetrate,215,19,1
depravity,penetrate,11,19,1
penetrate,heart,19,897,2
heart,saw,897,589,1
canal,madhouse,22,10,1
last,sink,1586,142,2
sink,depravity,142,11,1
depravity,obscure,11,23,1
obscure,mind,23,851,1
mind,turn,851,1279,3
turn,heart,1279,897,1
last,idea,1586,798,4
young,abstract,776,10,1
last,end,1586,622,1
preserve,purity,55,9,1
purity,spirit,9,146,1
spirit,draw,146,258,1
sink,filth,142,8,2
filth,iniquity,8,3,1
process,begin,20,1745,1
able,bear,217,205,3
bear,till,205,389,1
vice,begin,41,1745,1
canal,till,22,389,1
idea,sin,798,134,1
sit,edge,1134,32,3
edge,abyss,32,9,1
abyss,loathsomeness,9,3,1
slip,refuse,94,197,1
refuse,listen,197,702,3
tell,danger,2482,65,1
miracle,doubt,79,343,1
mean,madness,1062,35,1
pray,god,148,803,14
god,deal,803,250,1
great,sonia,1202,399,1
deal,sonia,250,399,1
ask,sonia,1621,399,8
speak,stand,1198,1039,4
beside,wait,231,639,2
wait,answer,639,818,8
eye,squeeze,1211,56,1
hand,ah,1662,312,3
ask,probe,1621,8,1
sonia,silent,399,291,2
weak,chest,122,71,1
weak,heave,122,14,1
chest,heave,71,14,3
heave,emotion,14,65,1
whisper,look,324,2970,5
decide,scrutinise,262,28,1
scrutinise,eager,28,48,1
eager,curiosity,48,157,1
new,strange,511,548,4
strange,morbid,548,22,1
gaze,pale,289,238,1
thin,irregular,101,13,1
angular,face,3,1410,1
soft,blue,51,61,1
flash,fire,142,253,6
fire,stern,253,44,1
stern,energy,44,27,1
little,body,1465,99,1
little,shake,1465,194,2
body,shake,99,194,1
shake,indignation,194,97,2
indignation,anger,97,145,2
religious,maniac,29,14,3
book,lie,232,568,4
lie,chest,568,71,1
notice,time,475,2625,2
time,pace,2625,145,1
new,testament,511,8,3
russian,translation,346,12,3
bind,leather,138,30,1
old,worn,1356,12,2
place,step,704,419,1
step,table,419,520,2
lizaveta,ask,159,1621,1
lizaveta,strange,159,548,1
think,everything,2317,811,5
everything,sonia,811,399,1
sonia,seem,399,1349,1
strange,wonderful,548,39,1
wonderful,moment,39,1301,1
moment,carry,1301,332,4
carry,book,332,232,2
book,candle,232,111,1
candle,begin,111,1745,1
begin,turn,1745,1279,8
turn,page,1279,33,3
story,lazarus,386,10,1
look,right,2970,927,4
right,place,927,704,2
fourth,gospel,47,41,1
prepare,listen,111,702,6
week,time,199,2625,4
bad,place,376,704,1
sonia,raskolnikov,399,782,3
heard,raskolnikov,175,782,1
request,move,84,337,1
table,voice,520,588,1
voice,become,588,598,1
voice,stern,588,44,1
become,stern,598,44,1
become,sterner,598,4,1
stern,sterner,44,4,1
school,read,100,561,1
hear,church,1132,176,1
church,week,176,199,1
good,use,1595,663,3
use,read,663,561,3
last,phrase,1586,94,3
last,strange,1586,548,1
phrase,sound,94,175,1
phrase,strange,94,548,1
sound,strange,175,548,2
strange,ear,548,114,1
mysterious,meeting,76,138,1
mysterious,lizaveta,76,159,1
meeting,lizaveta,138,159,1
sonia,hesitate,399,59,1
hesitate,heart,59,897,1
heart,throb,897,22,9
dare,read,326,561,1
look,exasperation,2970,10,1
read,want,561,1315,1
sonia,book,399,232,1
open,book,682,232,7
place,hand,704,1662,1
shake,voice,194,588,1
certain,man,460,2546,1
certain,sick,460,120,1
man,name,2546,335,5
sick,name,120,335,1
sick,lazarus,120,10,1
name,lazarus,335,10,1
name,bethany,335,1,1
lazarus,bethany,10,1,1
last,read,1586,561,2
third,word,156,1439,2
third,voice,156,588,3
word,voice,1439,588,2
catch,breath,309,111,6
breath,raskolnikov,111,782,1
breath,saw,111,589,1
raskolnikov,part,782,524,1
saw,part,589,524,1
part,sonia,524,399,1
sonia,bring,399,817,1
bring,read,817,561,1
betray,unveil,85,1,1
unhappy,father,142,1140,2
stepmother,craze,3,2,1
stepmother,grief,3,78,1
craze,grief,2,78,1
midst,starve,33,10,1
midst,child,33,758,1
starve,child,10,758,1
child,abuse,758,84,1
abuse,reproach,84,97,1
desire,read,235,561,1
intense,emotion,79,65,1
emotion,master,65,130,1
master,control,130,74,1
control,spasm,74,10,1
spasm,throat,10,48,2
read,eleventh,561,4,1
read,chapter,561,172,3
eleventh,chapter,4,172,1
chapter,john,172,3,1
nineteenth,verse,9,52,1
many,jew,532,39,2
jew,martha,39,22,1
martha,mary,22,5,1
mary,comfort,5,102,1
comfort,concern,102,105,1
concern,brother,105,548,1
hear,jesus,1132,23,1
mary,sat,5,38,1
martha,unto,22,30,2
martha,jesus,22,23,1
unto,jesus,30,23,1
unto,lord,30,121,4
jesus,lord,23,121,1
lord,thou,121,169,3
thou,hadst,169,5,3
whatsoever,thou,3,169,2
whatsoever,wilt,3,5,1
whatsoever,ask,3,1621,1
thou,wilt,169,5,5
thou,ask,169,1621,3
wilt,ask,5,1621,1
wilt,god,5,803,1
ask,god,1621,803,2
god,god,803,803,11
quiver,break,69,397,1
jesus,unto,23,30,5
unto,thy,30,66,1
thy,brother,66,548,1
thy,rise,66,287,1
brother,rise,548,287,2
martha,saith,22,13,1
saith,unto,13,30,12
day,jesus,1711,23,1
resurrection,life,8,1043,1
whosoever,liveth,2,1,1
whosoever,believeth,2,2,1
liveth,believeth,1,2,1
die,believest,426,1,1
die,thou,426,169,1
believest,thou,1,169,1
draw,painful,258,72,1
painful,sonia,72,399,1
breath,sonia,111,399,2
breath,read,111,561,1
sonia,read,399,561,1
public,confession,161,85,1
public,faith,161,169,1
confession,faith,85,169,1
yea,lord,1,121,1
thou,art,169,38,16
thou,christ,169,75,1
art,christ,38,75,1
christ,son,75,307,1
son,god,307,803,5
reading,raskolnikov,55,782,1
reading,sit,55,1134,1
sit,move,1134,337,4
move,elbow,337,55,1
table,eye,520,1211,2
jesus,saw,23,589,2
foot,unto,308,30,1
lord,hadst,121,5,1
jew,weep,39,138,1
groan,spirit,41,146,1
spirit,trouble,146,212,1
ye,lay,16,414,1
jesus,wept,23,24,1
jew,behold,39,32,1
behold,love,32,1234,1
eye,blind,1211,52,3
blind,cause,52,243,1
die,raskolnikov,426,782,2
turn,look,1279,2970,10
real,fever,215,101,1
physical,fever,30,101,1
great,miracle,1202,79,1
immense,triumph,42,61,1
voice,ring,588,107,5
bell,triumph,88,61,1
triumph,joy,61,130,1
joy,power,130,142,1
power,line,142,129,1
read,heart,561,897,1
last,verse,1586,52,2
blind,drop,52,255,1
drop,voice,255,588,8
voice,reproduce,588,5,1
reproduce,doubt,5,343,1
doubt,reproach,343,97,1
reproach,censure,97,10,1
censure,blind,10,52,1
blind,disbelieve,52,8,1
blind,jew,52,39,1
disbelieve,jew,8,39,1
moment,fall,1301,272,1
fall,foot,272,308,6
foot,struck,308,30,1
struck,thunder,30,20,1
thunder,sob,20,83,1
quiver,anticipation,69,18,1
happy,anticipation,208,18,1
anticipation,jesus,18,23,1
jesus,groan,23,41,1
stone,lay,160,414,2
ye,stone,16,160,1
stone,martha,160,22,1
martha,sister,22,314,1
dead,saith,220,13,1
dead,unto,220,30,1
lord,time,121,2625,1
time,stinketh,2625,1,1
emphasis,word,12,1439,3
jesus,saith,23,13,3
unto,thee,30,86,1
thou,shouldest,169,1,1
shouldest,glory,1,32,1
glory,god,32,803,9
stone,place,160,704,2
dead,lay,220,414,3
lay,jesus,414,23,1
jesus,lift,23,94,1
father,thank,1140,158,1
thank,thee,158,86,2
thank,thou,158,169,1
thou,hear,169,1132,1
hast,hear,33,1132,1
thou,hearest,169,1,1
thou,send,169,591,2
hast,send,33,591,1
speak,cry,1198,1704,2
cry,loud,1704,110,2
loud,lazarus,110,10,1
voice,lazarus,588,10,1
lazarus,forth,10,65,2
read,cold,561,167,1
tremble,ecstasy,247,61,1
bound,hand,58,1662,1
bound,foot,58,308,1
face,bind,1410,138,1
napkin,jesus,9,23,1
napkin,saith,9,13,1
thing,jesus,1295,23,1
turn,stand,1279,1039,1
stand,motionless,1039,38,4
motionless,dare,38,326,1
dare,raise,326,265,2
candlestick,dimly,17,11,1
candlestick,light,17,346,1
dimly,light,11,346,2
room,murderer,1129,115,1
murderer,harlot,115,10,1
eternal,book,49,232,1
book,minute,232,677,1
speak,something,1198,1444,8
aloud,frown,149,118,1
sonia,lift,399,94,1
silence,face,305,1410,2
face,stern,1410,44,1
sort,determination,699,40,1
savage,determination,35,40,1
abandon,family,69,388,1
recent,meeting,31,138,1
meeting,mother,138,762,1
analyse,hear,6,1132,1
news,horror,135,95,1
mad,sonia,199,399,1
sonia,thought,399,549,2
understand,nothing,1051,1567,15
understand,need,1051,499,1
understand,whisper,1051,324,1
strength,transgress,105,7,1
destroy,life,56,1043,2
live,spirit,606,146,1
end,hay,622,29,1
able,stand,217,1039,3
mad,creature,199,189,4
agitate,word,52,1439,1
thing,straight,1295,290,1
weep,child,138,758,3
cry,god,1704,803,2
cry,win,1704,639,1
god,win,803,639,3
mad,consumption,199,25,1
die,child,426,758,2
tell,polenka,2482,44,1
tell,win,2482,639,3
polenka,win,44,639,1
street,corner,297,304,2
street,send,297,591,1
corner,send,304,591,1
mother,beg,762,317,3
remain,child,302,758,2
vicious,thief,15,81,1
thief,child,81,758,1
image,christ,60,75,4
bid,honour,39,216,1
honour,love,216,1234,1
humanity,future,101,181,2
repeat,sonia,363,399,1
repeat,weep,363,138,1
sonia,weep,399,138,1
understand,freedom,1051,94,1
freedom,power,94,142,1
farewell,message,43,60,1
tell,kill,2482,432,2
sonia,start,399,214,1
sonia,terror,399,141,3
start,terror,214,141,1
ask,chill,1621,19,1
chill,horror,19,95,1
horror,look,95,2970,1
father,talk,1140,1065,2
alive,thought,74,549,1
sonia,gaze,399,289,3
insane,felt,37,657,1
word,mean,1439,1062,6
moment,oh,1301,1118,4
abandon,mother,69,762,2
oh,merciful,1118,15,1
oh,heaven,1118,201,7
heaven,sonia,201,399,1
sonia,spend,399,216,1
whole,night,889,587,8
delirious,jump,60,205,1
jump,time,205,2625,1
time,wept,2625,24,2
hand,sink,1662,142,2
feverish,sleep,57,222,2
feverish,dreamt,57,9,1
sleep,dreamt,222,9,1
dreamt,polenka,9,44,1
polenka,katerina,44,427,1
polenka,ivanovna,44,635,1
katerina,lizaveta,427,159,1
ivanovna,lizaveta,635,159,2
lizaveta,read,159,561,1
read,gospel,561,41,9
face,burning,1410,24,1
burning,kiss,24,308,1
foot,weep,308,138,2
side,door,427,750,6
right,divide,927,30,1
divide,sonia,30,399,1
room,madame,1129,247,2
room,resslich,1129,11,2
empty,card,100,83,1
card,fix,83,159,1
fix,gate,159,120,1
gate,notice,120,475,2
notice,stuck,475,3,1
stuck,window,3,340,1
canal,advertising,22,1,1
accustom,room,24,1129,1
time,svidrigaïlov,2625,205,3
svidrigaïlov,stand,205,1039,4
stand,listen,1039,702,3
listen,door,702,750,8
empty,room,100,1129,5
think,moment,2317,1301,13
room,adjoin,1129,11,3
empty,bring,100,817,1
bring,chair,817,362,3
chair,carry,362,332,3
lead,sonia,267,399,1
room,conversation,1129,294,2
conversation,strike,294,344,2
endure,inconvenience,85,3,1
inconvenience,stand,3,1039,1
stand,hour,1039,508,3
listen,comfort,702,102,1
comfort,chapter,102,172,1
comfort,v,102,30,1
v,morning,30,497,1
clock,raskolnikov,193,782,1
department,investigation,20,15,1
investigation,cause,15,243,2
criminal,cause,130,243,1
criminal,send,130,591,1
cause,send,243,591,1
send,name,591,335,2
pass,fro,521,25,1
look,office,2970,87,1
office,clerk,87,136,1
several,clerk,212,136,1
several,sit,212,1134,2
mysterious,watch,76,300,1
prevent,escape,71,139,1
sort,saw,699,589,1
saw,face,589,1410,9
face,clerk,1410,136,1
face,absorb,1410,28,1
clerk,absorb,136,28,1
clerk,petty,136,36,1
absorb,petty,28,36,1
absorb,detail,28,153,1
petty,detail,36,153,2
conviction,grow,132,343,1
enigmatic,man,14,2546,1
enigmatic,yesterday,14,385,1
man,yesterday,2546,385,1
yesterday,phantom,385,19,1
phantom,spring,19,80,1
wait,elect,639,19,1
till,elect,389,19,1
phantom,exaggerate,19,41,1
exaggerate,sick,41,120,1
sick,imagination,120,40,1
imagination,conjecture,40,19,1
conjecture,begin,19,1745,1
grow,day,343,1711,2
strong,day,176,1711,1
alarm,despair,205,172,2
despair,think,172,2317,2
fresh,conflict,75,15,1
felt,rush,657,282,4
rush,indignation,282,97,1
indignation,thought,97,549,1
tremble,fear,247,204,6
fear,face,204,1410,1
face,hateful,1410,19,1
face,porfiry,1410,213,2
hateful,porfiry,19,213,1
hateful,petrovitch,19,331,1
cold,bearing,167,13,1
arrogant,bearing,7,13,1
arrogant,vow,7,23,1
bearing,vow,13,23,1
possible,watch,290,300,1
watch,listen,300,702,1
control,nerve,74,38,1
moment,summon,1301,25,1
summon,porfiry,25,213,1
summon,petrovitch,25,331,1
study,study,129,129,1
study,room,129,1129,2
stand,sofa,1039,258,2
sofa,upholster,258,3,1
upholster,material,3,54,1
material,bureau,54,14,1
bureau,bookcase,14,9,1
bookcase,corner,9,304,1
corner,chair,304,362,2
several,chair,212,362,1
chair,government,362,77,1
government,furniture,77,34,1
polish,yellow,31,61,1
polish,wood,31,48,1
doubt,room,343,1129,1
entrance,porfiry,70,213,1
entrance,petrovitch,70,331,1
meet,visitor,508,232,6
genial,air,2,292,1
minute,raskolnikov,677,782,2
minute,saw,677,589,1
raskolnikov,sign,782,211,1
saw,sign,589,211,2
certain,awkwardness,460,5,2
something,secret,1444,292,2
secret,ah,292,312,1
domain,begin,4,1745,1
begin,porfiry,1745,213,1
begin,hold,1745,550,5
porfiry,hold,213,550,1
call,dear,660,480,2
apology,familiarity,19,15,1
french,phrase,83,94,2
characteristic,sign,58,211,1
time,strike,2625,344,6
eye,quick,1211,46,1
meet,quick,508,46,1
right,porfiry,927,213,1
paper,look,240,2970,2
right,nothing,927,1567,1
nothing,need,1567,499,3
rapidity,lay,20,414,1
table,minute,520,677,1
table,put,520,1071,5
acquaintance,murder,135,412,1
mind,flash,851,142,1
uneasy,put,112,1071,1
second,flash,304,142,2
felt,uneasiness,657,47,4
contact,porfiry,13,213,1
look,grow,2970,343,2
grow,instant,343,178,2
instant,proportion,178,21,1
monstrous,proportion,16,21,1
dangerous,nerve,48,38,1
nerve,quiver,38,69,1
quiver,emotion,69,65,1
emotion,increase,65,70,1
hurry,mutter,192,297,1
mutter,porfiry,297,213,2
porfiry,move,213,337,1
petrovitch,move,331,337,2
move,fro,337,25,1
fro,table,25,520,1
table,apparent,520,48,1
apparent,aim,48,82,1
dash,window,42,340,1
window,bureau,340,14,1
bureau,table,14,520,1
moment,avoid,1301,111,1
avoid,raskolnikov,111,782,3
suspicious,glance,46,252,2
face,fat,1410,47,1
fat,round,47,493,1
fat,figure,47,123,2
round,figure,493,123,1
little,figure,1465,123,5
figure,look,123,2970,2
figure,strange,123,548,1
ball,roll,85,55,1
roll,side,55,427,1
plenty,time,45,2625,6
offer,visitor,181,232,1
visitor,cigarette,232,20,1
government,quarter,77,105,4
finish,government,185,77,1
capital,eh,79,149,1
thing,eh,1295,149,2
thing,answer,1295,818,1
answer,look,818,2970,8
thing,capital,1295,79,1
thing,repeat,1295,363,1
repeat,porfiry,363,213,1
repeat,petrovitch,363,331,2
last,star,1586,193,1
stupid,repetition,259,2,1
incongruous,ineptitude,18,4,1
serious,brooding,153,9,1
brooding,glance,9,252,1
enigmatic,glance,14,252,1
enigmatic,turn,14,1279,1
glance,turn,252,1279,2
turn,visitor,1279,232,1
stir,raskolnikov,66,782,1
raskolnikov,spleen,782,10,1
incautious,challenge,2,67,1
challenge,tell,67,2482,1
kind,pleasure,278,121,1
sort,rule,699,85,1
legal,rule,48,85,2
rule,sort,85,699,1
sort,tradition,699,16,1
legal,tradition,48,16,2
lawyer,begin,102,1745,3
begin,attack,1745,128,4
attack,afar,128,8,1
irrelevant,subject,19,227,1
divert,man,18,2546,1
disarm,caution,6,6,1
unexpected,blow,101,136,1
blow,fatal,136,67,1
fatal,question,67,897,3
tradition,mention,16,176,1
mention,fancy,176,331,1
manual,art,3,38,1
speak,government,1198,77,1
speak,quarter,1198,105,2
government,eh,77,149,1
quarter,eh,105,149,1
porfiry,screw,213,26,2
petrovitch,screw,331,26,1
eye,wink,1211,33,3
crafty,look,7,2970,1
crafty,pass,7,521,1
look,pass,2970,521,1
pass,face,521,1410,3
face,wrinkle,1410,14,4
wrinkle,forehead,14,70,1
forehead,smooth,70,17,1
eye,contract,1211,11,1
contract,feature,11,37,1
feature,broaden,37,2,1
latter,force,312,196,1
laugh,break,1027,397,1
guffaw,turn,14,1279,1
turn,crimson,1279,58,12
crimson,raskolnikov,58,782,1
repulsion,overcame,23,4,1
repulsion,precaution,23,11,1
overcame,precaution,4,11,1
laugh,scowl,1027,26,1
scowl,star,26,193,2
prolong,laughter,8,148,1
lack,precaution,54,11,1
precaution,side,11,427,1
seem,laugh,1349,1027,6
laugh,visitor,1027,232,1
visitor,face,232,1410,1
little,disturbed,1465,16,5
disturbed,annoyance,16,50,1
visitor,receive,232,349,1
latter,fact,312,885,1
significant,raskolnikov,14,782,1
saw,porfiry,589,213,1
saw,petrovitch,589,331,2
fall,trap,272,16,1
something,motive,1444,54,1
everything,readiness,811,28,1
straight,point,290,586,8
cap,porfiry,87,213,3
considerable,irritation,57,50,1
irritation,yesterday,50,385,1
yesterday,express,385,205,1
express,desire,205,235,3
lay,stress,414,14,10
special,stress,167,14,1
stress,word,14,1439,5
word,inquiry,1439,79,1
anything,ask,796,1621,2
ask,ask,1621,1621,6
time,spare,2625,59,5
funeral,man,55,2546,1
irritated,anger,16,145,1
shout,feel,407,533,1
feel,phrase,533,94,1
phrase,illness,94,114,1
short,examine,273,87,1
proper,form,45,195,1
cackle,porfiry,3,213,1
cackle,petrovitch,3,331,1
petrovitch,change,331,330,1
laugh,please,1027,294,2
begin,fidget,1745,13,2
begin,place,1745,704,1
fidget,place,13,704,2
place,place,704,704,2
nonsense,oh,277,1118,1
laughter,please,148,294,1
laughter,excuse,148,195,1
please,excuse,294,195,4
excuse,rodion,195,97,1
rodion,rodion,97,97,1
romanovitch,rodion,82,97,1
romanovitch,romanovitch,82,82,1
nerve,tickle,38,5,1
witty,observation,29,29,1
observation,assure,29,226,1
ball,half,85,387,1
hour,time,508,2625,10
afraid,attack,541,128,1
attack,paralysis,128,4,1
paralysis,sit,4,1134,1
sit,please,1134,294,2
angry,raskolnikov,348,782,2
speak,listen,1198,702,4
listen,watch,702,300,3
dear,rodion,480,97,7
dear,romanovitch,480,82,7
romanovitch,porfiry,82,213,2
porfiry,continue,213,234,1
petrovitch,continue,331,234,2
continue,move,234,337,1
room,avoid,1129,111,2
avoid,visitor,111,232,2
visitor,eye,232,1211,1
bachelor,man,8,2546,1
man,consequence,2546,85,2
consequence,use,85,663,1
use,society,663,245,2
notice,rodion,475,97,2
notice,romanovitch,475,82,2
petersburg,circle,323,71,1
clever,meet,145,508,1
intimate,respect,45,257,1
dumb,sit,30,1134,1
feel,awkward,533,27,1
feel,everyone,533,177,1
awkward,everyone,27,177,1
everyone,subject,177,227,1
conversation,lady,294,681,2
lady,instance,681,223,1
middle,sort,123,699,3
lack,public,54,161,1
lack,interest,54,272,1
public,interest,161,272,3
want,deceive,1315,112,2
put,cap,1071,87,7
cap,look,87,2970,2
delighted,raskolnikov,46,782,1
cap,continue,87,234,1
cap,listen,87,702,1
continue,listen,234,702,1
continue,silence,234,305,1
listen,silence,702,305,13
serious,frown,153,118,1
frown,face,118,1410,1
face,vague,1410,46,1
vague,chatter,46,41,1
empty,chatter,100,41,3
empty,porfiry,100,213,1
chatter,porfiry,41,213,1
chatter,petrovitch,41,331,1
want,distract,1315,25,1
offer,coffee,181,49,1
spend,minute,216,677,2
minute,friend,677,606,1
friend,porfiry,606,213,1
porfiry,patter,213,10,1
official,duty,113,150,5
official,please,113,294,1
duty,please,150,294,1
much,offend,1227,92,3
afraid,offend,541,92,1
sit,glad,1134,236,1
glad,move,236,337,1
minute,suffer,677,221,1
sedentary,life,1,1043,1
intend,join,156,64,1
join,gymnasium,64,9,1
official,rank,113,71,2
rank,privy,71,3,1
privy,councillor,3,8,2
modern,science,28,71,1
duty,inquiry,150,79,1
formality,mention,16,176,1
mention,inquiry,176,79,1
assure,interrogation,226,7,1
observation,kind,29,278,1
regular,muddle,92,24,2
different,name,259,335,3
prisoner,trial,187,84,1
rudest,peasant,1,259,1
begin,disarm,1745,6,1
disarm,irrelevant,6,19,1
irrelevant,question,19,897,3
felicitous,comparison,1,24,1
imagine,mean,284,1062,1
mean,government,1062,77,2
ironical,person,29,382,2
word,lead,1439,267,3
speak,formality,1198,16,1
apropos,inquiry,14,79,1
use,formality,663,16,1
fall,formality,272,16,1
examine,lawyer,87,102,4
bound,formality,58,16,1
formality,step,16,419,1
step,work,419,382,1
work,investigation,382,15,1
free,art,142,38,1
porfiry,breath,213,111,1
petrovitch,breath,331,111,1
breath,moment,111,1301,1
babble,utter,24,169,1
utter,phrase,169,94,3
empty,phrase,100,94,1
phrase,slip,94,94,1
enigmatic,word,14,1439,1
word,revert,1439,2,1
revert,incoherence,2,6,1
room,move,1129,337,2
move,fat,337,47,1
fat,quicker,47,12,1
little,quicker,1465,12,1
quicker,look,12,2970,1
left,gesticulation,152,3,1
incongruous,word,18,1439,1
seem,stop,1349,411,1
stop,moment,411,1301,9
look,simplicity,2970,43,1
extraordinary,simplicity,177,43,1
extraordinary,raskolnikov,177,782,1
simplicity,raskolnikov,43,782,1
raskolnikov,startle,782,24,1
right,laugh,927,1027,1
legal,form,48,195,2
elaborate,method,6,39,1
